*******************************************************************************
 Revised: July 31, 2013             Moon / (Earth)                          301
 
 GEOPHYSICAL DATA (updated 2018-Aug-15):
  Vol. mean radius, km  = 1737.53+-0.03    Mass, x10^22 kg       =    7.349
  Radius (gravity), km  = 1738.0           Surface emissivity    =    0.92
  Radius (IAU), km      = 1737.4           GM, km^3/s^2          = 4902.800066
  Density, g/cm^3       =    3.3437        GM 1-sigma, km^3/s^2  =  +-0.0001  
  V(1,0)                =   +0.21          Surface accel., m/s^2 =    1.62
  Earth/Moon mass ratio = 81.3005690769    Farside crust. thick. = ~80 - 90 km
  Mean crustal density  = 2.97+-.07 g/cm^3 Nearside crust. thick.= 58+-8 km 
  Heat flow, Apollo 15  = 3.1+-.6 mW/m^2   Mean angular diameter = 31'05.2"
  Heat flow, Apollo 17  = 2.2+-.5 mW/m^2   Sid. rot. rate, rad/s = 0.0000026617
  Geometric Albedo      = 0.12             Mean solar day        = 29.5306 d
  Obliquity to orbit    = 6.67 deg         Orbit period          = 27.321582 d
  Semi-major axis, a    = 384400 km        Eccentricity          = 0.05490
  Mean motion, rad/s    = 2.6616995x10^-6  Inclination           = 5.145 deg
  Apsidal period        = 3231.50 d        Nodal period          = 6798.38 d
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         1414+-7     1323+-7     1368+-7
  Maximum Planetary IR (W/m^2)   1314        1226        1268
  Minimum Planetary IR (W/m^2)      5.2         5.2         5.2
********************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Mon Jun  8 11:26:02 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 01:58:33.0000 TDB
Stop  time      : A.D. 2026-Apr-10 23:54:22.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260605.p260901
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JUN-05. PREDICTS-> 2026-AUG-31
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2461136.283715278, A.D. 2026-Apr-05 18:48:33.0000, -2.174029647518734E+05, -3.382351826807247E+05, -3.567943774776559E+04,  8.097742741871610E-01, -5.406954312937030E-01, -1.780423379342655E-02,
2461136.284409722, A.D. 2026-Apr-05 18:49:33.0000, -2.173543759411375E+05, -3.382676206647333E+05, -3.568050560526097E+04,  8.098527472723721E-01, -5.405707004878443E-01, -1.779101600576177E-02,
2461136.285104167, A.D. 2026-Apr-05 18:50:33.0000, -2.173057824225690E+05, -3.383000511645627E+05, -3.568157266968051E+04,  8.099312019420315E-01, -5.404459586516915E-01, -1.777779793099110E-02,
2461136.285798611, A.D. 2026-Apr-05 18:51:33.0000, -2.172571841972728E+05, -3.383324741795509E+05, -3.568263894100698E+04,  8.100096381949852E-01, -5.403212057877964E-01, -1.776457956937239E-02,
2461136.286493056, A.D. 2026-Apr-05 18:52:33.0000, -2.172085812663540E+05, -3.383648897090368E+05, -3.568370441922311E+04,  8.100880560300785E-01, -5.401964418987104E-01, -1.775136092116344E-02,
2461136.287187500, A.D. 2026-Apr-05 18:53:33.0000, -2.171599736309175E+05, -3.383972977523584E+05, -3.568476910431178E+04,  8.101664554461583E-01, -5.400716669869849E-01, -1.773814198662244E-02,
2461136.287881944, A.D. 2026-Apr-05 18:54:33.0000, -2.171113612920688E+05, -3.384296983088548E+05, -3.568583299625578E+04,  8.102448364420707E-01, -5.399468810551717E-01, -1.772492276600715E-02,
2461136.288576389, A.D. 2026-Apr-05 18:55:33.0000, -2.170627442509129E+05, -3.384620913778646E+05, -3.568689609503796E+04,  8.103231990166623E-01, -5.398220841058223E-01, -1.771170325957533E-02,
2461136.289270833, A.D. 2026-Apr-05 18:56:33.0000, -2.170141225085552E+05, -3.384944769587271E+05, -3.568795840064123E+04,  8.104015431687808E-01, -5.396972761414884E-01, -1.769848346758471E-02,
2461136.289965278, A.D. 2026-Apr-05 18:57:33.0000, -2.169654960661012E+05, -3.385268550507814E+05, -3.568901991304837E+04,  8.104798688972732E-01, -5.395724571647215E-01, -1.768526339029358E-02,
2461136.290659722, A.D. 2026-Apr-05 18:58:33.0000, -2.169168649246561E+05, -3.385592256533667E+05, -3.569008063224236E+04,  8.105581762009872E-01, -5.394476271780733E-01, -1.767204302795947E-02,
2461136.291354167, A.D. 2026-Apr-05 18:59:33.0000, -2.168682290853256E+05, -3.385915887658226E+05, -3.569114055820604E+04,  8.106364650787712E-01, -5.393227861840952E-01, -1.765882238084021E-02,
2461136.292048611, A.D. 2026-Apr-05 19:00:33.0000, -2.168195885492152E+05, -3.386239443874888E+05, -3.569219969092237E+04,  8.107147355294733E-01, -5.391979341853393E-01, -1.764560144919361E-02,
2461136.292743056, A.D. 2026-Apr-05 19:01:33.0000, -2.167709433174306E+05, -3.386562925177048E+05, -3.569325803037426E+04,  8.107929875519421E-01, -5.390730711843569E-01, -1.763238023327768E-02,
2461136.293437500, A.D. 2026-Apr-05 19:02:33.0000, -2.167222933910775E+05, -3.386886331558108E+05, -3.569431557654467E+04,  8.108712211450266E-01, -5.389481971836996E-01, -1.761915873335007E-02,
2461136.294131944, A.D. 2026-Apr-05 19:03:33.0000, -2.166736387712618E+05, -3.387209663011469E+05, -3.569537232941657E+04,  8.109494363075761E-01, -5.388233121859194E-01, -1.760593694966858E-02,
2461136.294826389, A.D. 2026-Apr-05 19:04:33.0000, -2.166249794590892E+05, -3.387532919530533E+05, -3.569642828897294E+04,  8.110276330384399E-01, -5.386984161935677E-01, -1.759271488249106E-02,
2461136.295520833, A.D. 2026-Apr-05 19:05:33.0000, -2.165763154556659E+05, -3.387856101108702E+05, -3.569748345519685E+04,  8.111058113364682E-01, -5.385735092091963E-01, -1.757949253207514E-02,
2461136.296215278, A.D. 2026-Apr-05 19:06:33.0000, -2.165276467620975E+05, -3.388179207739386E+05, -3.569853782807114E+04,  8.111839712005111E-01, -5.384485912353573E-01, -1.756626989867868E-02,
2461136.296909722, A.D. 2026-Apr-05 19:07:33.0000, -2.164789733794905E+05, -3.388502239415987E+05, -3.569959140757902E+04,  8.112621126294192E-01, -5.383236622746018E-01, -1.755304698255938E-02,
2461136.297604166, A.D. 2026-Apr-05 19:08:33.0000, -2.164302953089508E+05, -3.388825196131918E+05, -3.570064419370340E+04,  8.113402356220427E-01, -5.381987223294817E-01, -1.753982378397506E-02,
2461136.298298611, A.D. 2026-Apr-05 19:09:33.0000, -2.163816125515846E+05, -3.389148077880586E+05, -3.570169618642742E+04,  8.114183401772332E-01, -5.380737714025491E-01, -1.752660030318343E-02,
2461136.298993056, A.D. 2026-Apr-05 19:10:33.0000, -2.163329251084983E+05, -3.389470884655404E+05, -3.570274738573417E+04,  8.114964262938421E-01, -5.379488094963554E-01, -1.751337654044219E-02,
2461136.299687500, A.D. 2026-Apr-05 19:11:33.0000, -2.162842329807981E+05, -3.389793616449788E+05, -3.570379779160664E+04,  8.115744939707210E-01, -5.378238366134525E-01, -1.750015249600900E-02,
2461136.300381945, A.D. 2026-Apr-05 19:12:33.0000, -2.162355361695906E+05, -3.390116273257147E+05, -3.570484740402804E+04,  8.116525432067216E-01, -5.376988527563922E-01, -1.748692817014161E-02,
2461136.301076389, A.D. 2026-Apr-05 19:13:33.0000, -2.161868346759821E+05, -3.390438855070901E+05, -3.570589622298145E+04,  8.117305740006970E-01, -5.375738579277262E-01, -1.747370356309771E-02,
2461136.301770833, A.D. 2026-Apr-05 19:14:33.0000, -2.161381285010794E+05, -3.390761361884466E+05, -3.570694424845002E+04,  8.118085863514989E-01, -5.374488521300065E-01, -1.746047867513495E-02,
2461136.302465278, A.D. 2026-Apr-05 19:15:33.0000, -2.160894176459888E+05, -3.391083793691263E+05, -3.570799148041685E+04,  8.118865802579804E-01, -5.373238353657845E-01, -1.744725350651116E-02,
2461136.303159722, A.D. 2026-Apr-05 19:16:33.0000, -2.160407021118173E+05, -3.391406150484712E+05, -3.570903791886516E+04,  8.119645557189952E-01, -5.371988076376125E-01, -1.743402805748376E-02,
2461136.303854167, A.D. 2026-Apr-05 19:17:33.0000, -2.159919818996715E+05, -3.391728432258236E+05, -3.571008356377819E+04,  8.120425127333967E-01, -5.370737689480420E-01, -1.742080232831064E-02,
2461136.304548611, A.D. 2026-Apr-05 19:18:33.0000, -2.159432570106582E+05, -3.392050639005259E+05, -3.571112841513896E+04,  8.121204513000382E-01, -5.369487192996252E-01, -1.740757631924922E-02,
2461136.305243055, A.D. 2026-Apr-05 19:19:33.0000, -2.158945274458845E+05, -3.392372770719204E+05, -3.571217247293088E+04,  8.121983714177742E-01, -5.368236586949136E-01, -1.739435003055728E-02,
2461136.305937500, A.D. 2026-Apr-05 19:20:33.0000, -2.158457932064571E+05, -3.392694827393501E+05, -3.571321573713703E+04,  8.122762730854594E-01, -5.366985871364592E-01, -1.738112346249238E-02,
2461136.306631945, A.D. 2026-Apr-05 19:21:33.0000, -2.157970542934833E+05, -3.393016809021578E+05, -3.571425820774079E+04,  8.123541563019481E-01, -5.365735046268141E-01, -1.736789661531207E-02,
2461136.307326389, A.D. 2026-Apr-05 19:22:33.0000, -2.157483107080699E+05, -3.393338715596864E+05, -3.571529988472532E+04,  8.124320210660956E-01, -5.364484111685297E-01, -1.735466948927417E-02,
2461136.308020833, A.D. 2026-Apr-05 19:23:33.0000, -2.156995624513244E+05, -3.393660547112792E+05, -3.571634076807392E+04,  8.125098673767573E-01, -5.363233067641582E-01, -1.734144208463601E-02,
2461136.308715278, A.D. 2026-Apr-05 19:24:33.0000, -2.156508095243538E+05, -3.393982303562792E+05, -3.571738085776991E+04,  8.125876952327885E-01, -5.361981914162517E-01, -1.732821440165533E-02,
2461136.309409722, A.D. 2026-Apr-05 19:25:33.0000, -2.156020519282656E+05, -3.394303984940302E+05, -3.571842015379657E+04,  8.126655046330455E-01, -5.360730651273617E-01, -1.731498644058965E-02,
2461136.310104167, A.D. 2026-Apr-05 19:26:33.0000, -2.155532896641670E+05, -3.394625591238757E+05, -3.571945865613721E+04,  8.127432955763844E-01, -5.359479279000405E-01, -1.730175820169658E-02,
2461136.310798611, A.D. 2026-Apr-05 19:27:33.0000, -2.155045227331656E+05, -3.394947122451595E+05, -3.572049636477522E+04,  8.128210680616620E-01, -5.358227797368399E-01, -1.728852968523364E-02,
2461136.311493055, A.D. 2026-Apr-05 19:28:33.0000, -2.154557511363688E+05, -3.395268578572255E+05, -3.572153327969392E+04,  8.128988220877348E-01, -5.356976206403117E-01, -1.727530089145840E-02,
2461136.312187500, A.D. 2026-Apr-05 19:29:33.0000, -2.154069748748842E+05, -3.395589959594178E+05, -3.572256940087663E+04,  8.129765576534601E-01, -5.355724506130082E-01, -1.726207182062833E-02,
2461136.312881944, A.D. 2026-Apr-05 19:30:33.0000, -2.153581939498196E+05, -3.395911265510805E+05, -3.572360472830688E+04,  8.130542747576958E-01, -5.354472696574810E-01, -1.724884247300101E-02,
2461136.313576389, A.D. 2026-Apr-05 19:31:33.0000, -2.153094083622826E+05, -3.396232496315581E+05, -3.572463926196790E+04,  8.131319733992989E-01, -5.353220777762824E-01, -1.723561284883396E-02,
2461136.314270834, A.D. 2026-Apr-05 19:32:33.0000, -2.152606181133809E+05, -3.396553652001952E+05, -3.572567300184318E+04,  8.132096535771280E-01, -5.351968749719642E-01, -1.722238294838463E-02,
2461136.314965278, A.D. 2026-Apr-05 19:33:33.0000, -2.152118232042226E+05, -3.396874732563364E+05, -3.572670594791617E+04,  8.132873152900417E-01, -5.350716612470786E-01, -1.720915277191046E-02,
2461136.315659722, A.D. 2026-Apr-05 19:34:33.0000, -2.151630236359155E+05, -3.397195737993265E+05, -3.572773810017029E+04,  8.133649585368981E-01, -5.349464366041776E-01, -1.719592231966910E-02,
2461136.316354167, A.D. 2026-Apr-05 19:35:33.0000, -2.151142194095675E+05, -3.397516668285106E+05, -3.572876945858901E+04,  8.134425833165566E-01, -5.348212010458128E-01, -1.718269159191796E-02,
2461136.317048611, A.D. 2026-Apr-05 19:36:33.0000, -2.150654105262868E+05, -3.397837523432337E+05, -3.572980002315581E+04,  8.135201896278763E-01, -5.346959545745368E-01, -1.716946058891441E-02,
2461136.317743056, A.D. 2026-Apr-05 19:37:33.0000, -2.150165969871816E+05, -3.398158303428413E+05, -3.573082979385417E+04,  8.135977774697171E-01, -5.345706971929014E-01, -1.715622931091598E-02,
2461136.318437500, A.D. 2026-Apr-05 19:38:33.0000, -2.149677787933599E+05, -3.398479008266787E+05, -3.573185877066762E+04,  8.136753468409388E-01, -5.344454289034585E-01, -1.714299775818023E-02,
2461136.319131944, A.D. 2026-Apr-05 19:39:33.0000, -2.149189559459301E+05, -3.398799637940915E+05, -3.573288695357970E+04,  8.137528977404013E-01, -5.343201497087605E-01, -1.712976593096432E-02,
2461136.319826389, A.D. 2026-Apr-05 19:40:33.0000, -2.148701284460005E+05, -3.399120192444256E+05, -3.573391434257386E+04,  8.138304301669654E-01, -5.341948596113595E-01, -1.711653382952585E-02,
2461136.320520833, A.D. 2026-Apr-05 19:41:33.0000, -2.148212962946795E+05, -3.399440671770269E+05, -3.573494093763374E+04,  8.139079441194919E-01, -5.340695586138072E-01, -1.710330145412223E-02,
2461136.321215278, A.D. 2026-Apr-05 19:42:33.0000, -2.147724594930757E+05, -3.399761075912414E+05, -3.573596673874288E+04,  8.139854395968418E-01, -5.339442467186560E-01, -1.709006880501088E-02,
2461136.321909722, A.D. 2026-Apr-05 19:43:33.0000, -2.147236180422974E+05, -3.400081404864153E+05, -3.573699174588488E+04,  8.140629165978767E-01, -5.338189239284579E-01, -1.707683588244913E-02,
2461136.322604167, A.D. 2026-Apr-05 19:44:33.0000, -2.146747719434535E+05, -3.400401658618950E+05, -3.573801595904329E+04,  8.141403751214581E-01, -5.336935902457651E-01, -1.706360268669432E-02,
2461136.323298611, A.D. 2026-Apr-05 19:45:33.0000, -2.146259211976524E+05, -3.400721837170269E+05, -3.573903937820185E+04,  8.142178151664484E-01, -5.335682456731297E-01, -1.705036921800404E-02,
2461136.323993056, A.D. 2026-Apr-05 19:46:33.0000, -2.145770658060031E+05, -3.401041940511579E+05, -3.574006200334404E+04,  8.142952367317096E-01, -5.334428902131039E-01, -1.703713547663543E-02,
2461136.324687500, A.D. 2026-Apr-05 19:47:33.0000, -2.145282057696143E+05, -3.401361968636349E+05, -3.574108383445356E+04,  8.143726398161043E-01, -5.333175238682396E-01, -1.702390146284585E-02,
2461136.325381944, A.D. 2026-Apr-05 19:48:33.0000, -2.144793410895948E+05, -3.401681921538045E+05, -3.574210487151411E+04,  8.144500244184957E-01, -5.331921466410894E-01, -1.701066717689276E-02,
2461136.326076389, A.D. 2026-Apr-05 19:49:33.0000, -2.144304717670537E+05, -3.402001799210142E+05, -3.574312511450936E+04,  8.145273905377470E-01, -5.330667585342050E-01, -1.699743261903350E-02,
2461136.326770833, A.D. 2026-Apr-05 19:50:33.0000, -2.143815978031000E+05, -3.402321601646111E+05, -3.574414456342295E+04,  8.146047381727215E-01, -5.329413595501391E-01, -1.698419778952540E-02,
2461136.327465278, A.D. 2026-Apr-05 19:51:33.0000, -2.143327191988427E+05, -3.402641328839427E+05, -3.574516321823867E+04,  8.146820673222833E-01, -5.328159496914433E-01, -1.697096268862563E-02,
2461136.328159722, A.D. 2026-Apr-05 19:52:33.0000, -2.142838359553910E+05, -3.402960980783566E+05, -3.574618107894018E+04,  8.147593779852966E-01, -5.326905289606703E-01, -1.695772731659156E-02,
2461136.328854166, A.D. 2026-Apr-05 19:53:33.0000, -2.142349480738542E+05, -3.403280557472006E+05, -3.574719814551125E+04,  8.148366701606258E-01, -5.325650973603721E-01, -1.694449167368059E-02,
2461136.329548611, A.D. 2026-Apr-05 19:54:33.0000, -2.141860555553415E+05, -3.403600058898225E+05, -3.574821441793561E+04,  8.149139438471354E-01, -5.324396548931010E-01, -1.693125576014989E-02,
2461136.330243056, A.D. 2026-Apr-05 19:55:33.0000, -2.141371584009623E+05, -3.403919485055705E+05, -3.574922989619707E+04,  8.149911990436907E-01, -5.323142015614091E-01, -1.691801957625674E-02,
2461136.330937500, A.D. 2026-Apr-05 19:56:33.0000, -2.140882566118261E+05, -3.404238835937927E+05, -3.575024458027935E+04,  8.150684357491572E-01, -5.321887373678487E-01, -1.690478312225849E-02,
2461136.331631945, A.D. 2026-Apr-05 19:57:33.0000, -2.140393501890423E+05, -3.404558111538375E+05, -3.575125847016634E+04,  8.151456539624001E-01, -5.320632623149720E-01, -1.689154639841237E-02,
2461136.332326389, A.D. 2026-Apr-05 19:58:33.0000, -2.139904391337205E+05, -3.404877311850532E+05, -3.575227156584179E+04,  8.152228536822860E-01, -5.319377764053316E-01, -1.687830940497551E-02,
2461136.333020833, A.D. 2026-Apr-05 19:59:33.0000, -2.139415234469703E+05, -3.405196436867890E+05, -3.575328386728955E+04,  8.153000349076805E-01, -5.318122796414793E-01, -1.686507214220528E-02,
2461136.333715278, A.D. 2026-Apr-05 20:00:33.0000, -2.138926031299015E+05, -3.405515486583933E+05, -3.575429537449346E+04,  8.153771976374508E-01, -5.316867720259677E-01, -1.685183461035880E-02,
2461136.334409722, A.D. 2026-Apr-05 20:01:33.0000, -2.138436781836238E+05, -3.405834460992151E+05, -3.575530608743742E+04,  8.154543418704632E-01, -5.315612535613491E-01, -1.683859680969341E-02,
2461136.335104167, A.D. 2026-Apr-05 20:02:33.0000, -2.137947486092469E+05, -3.406153360086037E+05, -3.575631600610525E+04,  8.155314676055851E-01, -5.314357242501755E-01, -1.682535874046620E-02,
2461136.335798611, A.D. 2026-Apr-05 20:03:33.0000, -2.137458144078811E+05, -3.406472183859083E+05, -3.575732513048089E+04,  8.156085748416843E-01, -5.313101840949996E-01, -1.681212040293451E-02,
2461136.336493055, A.D. 2026-Apr-05 20:04:33.0000, -2.136968755806360E+05, -3.406790932304783E+05, -3.575833346054821E+04,  8.156856635776283E-01, -5.311846330983735E-01, -1.679888179735528E-02,
2461136.337187500, A.D. 2026-Apr-05 20:05:33.0000, -2.136479321286218E+05, -3.407109605416633E+05, -3.575934099629123E+04,  8.157627338122851E-01, -5.310590712628496E-01, -1.678564292398599E-02,
2461136.337881945, A.D. 2026-Apr-05 20:06:33.0000, -2.135989840529485E+05, -3.407428203188131E+05, -3.576034773769378E+04,  8.158397855445233E-01, -5.309334985909800E-01, -1.677240378308356E-02,
2461136.338576389, A.D. 2026-Apr-05 20:07:33.0000, -2.135500313547265E+05, -3.407746725612775E+05, -3.576135368473985E+04,  8.159168187732113E-01, -5.308079150853175E-01, -1.675916437490518E-02,
2461136.339270833, A.D. 2026-Apr-05 20:08:33.0000, -2.135010740350658E+05, -3.408065172684067E+05, -3.576235883741343E+04,  8.159938334972185E-01, -5.306823207484143E-01, -1.674592469970815E-02,
2461136.339965278, A.D. 2026-Apr-05 20:09:33.0000, -2.134521120950770E+05, -3.408383544395507E+05, -3.576336319569849E+04,  8.160708297154138E-01, -5.305567155828225E-01, -1.673268475774944E-02,
2461136.340659722, A.D. 2026-Apr-05 20:10:33.0000, -2.134031455358702E+05, -3.408701840740601E+05, -3.576436675957903E+04,  8.161478074266668E-01, -5.304310995910948E-01, -1.671944454928628E-02,
2461136.341354167, A.D. 2026-Apr-05 20:11:33.0000, -2.133541743585559E+05, -3.409020061712852E+05, -3.576536952903909E+04,  8.162247666298479E-01, -5.303054727757835E-01, -1.670620407457574E-02,
2461136.342048611, A.D. 2026-Apr-05 20:12:33.0000, -2.133051985642448E+05, -3.409338207305768E+05, -3.576637150406263E+04,  8.163017073238267E-01, -5.301798351394408E-01, -1.669296333387499E-02,
2461136.342743055, A.D. 2026-Apr-05 20:13:33.0000, -2.132562181540472E+05, -3.409656277512856E+05, -3.576737268463382E+04,  8.163786295074739E-01, -5.300541866846195E-01, -1.667972232744103E-02,
2461136.343437500, A.D. 2026-Apr-05 20:14:33.0000, -2.132072331290741E+05, -3.409974272327626E+05, -3.576837307073666E+04,  8.164555331796607E-01, -5.299285274138716E-01, -1.666648105553101E-02,
2461136.344131944, A.D. 2026-Apr-05 20:15:33.0000, -2.131582434904360E+05, -3.410292191743590E+05, -3.576937266235519E+04,  8.165324183392575E-01, -5.298028573297500E-01, -1.665323951840192E-02,
2461136.344826389, A.D. 2026-Apr-05 20:16:33.0000, -2.131092492392436E+05, -3.410610035754259E+05, -3.577037145947354E+04,  8.166092849851364E-01, -5.296771764348066E-01, -1.663999771631097E-02,
2461136.345520834, A.D. 2026-Apr-05 20:17:33.0000, -2.130602503766080E+05, -3.410927804353150E+05, -3.577136946207583E+04,  8.166861331161686E-01, -5.295514847315943E-01, -1.662675564951510E-02,
2461136.346215278, A.D. 2026-Apr-05 20:18:33.0000, -2.130112469036400E+05, -3.411245497533776E+05, -3.577236667014621E+04,  8.167629627312259E-01, -5.294257822226655E-01, -1.661351331827132E-02,
2461136.346909722, A.D. 2026-Apr-05 20:19:33.0000, -2.129622388214506E+05, -3.411563115289656E+05, -3.577336308366874E+04,  8.168397738291814E-01, -5.293000689105724E-01, -1.660027072283685E-02,
2461136.347604167, A.D. 2026-Apr-05 20:20:33.0000, -2.129132261311509E+05, -3.411880657614309E+05, -3.577435870262767E+04,  8.169165664089072E-01, -5.291743447978675E-01, -1.658702786346863E-02,
2461136.348298611, A.D. 2026-Apr-05 20:21:33.0000, -2.128642088338519E+05, -3.412198124501254E+05, -3.577535352700712E+04,  8.169933404692763E-01, -5.290486098871036E-01, -1.657378474042359E-02,
2461136.348993056, A.D. 2026-Apr-05 20:22:33.0000, -2.128151869306650E+05, -3.412515515944014E+05, -3.577634755679125E+04,  8.170700960091619E-01, -5.289228641808329E-01, -1.656054135395885E-02,
2461136.349687500, A.D. 2026-Apr-05 20:23:33.0000, -2.127661604227013E+05, -3.412832831936112E+05, -3.577734079196432E+04,  8.171468330274375E-01, -5.287971076816081E-01, -1.654729770433125E-02,
2461136.350381944, A.D. 2026-Apr-05 20:24:33.0000, -2.127171293110721E+05, -3.413150072471074E+05, -3.577833323251049E+04,  8.172235515229771E-01, -5.286713403919817E-01, -1.653405379179798E-02,
2461136.351076389, A.D. 2026-Apr-05 20:25:33.0000, -2.126680935968890E+05, -3.413467237542426E+05, -3.577932487841407E+04,  8.173002514946545E-01, -5.285455623145061E-01, -1.652080961661589E-02,
2461136.351770833, A.D. 2026-Apr-05 20:26:33.0000, -2.126190532812633E+05, -3.413784327143695E+05, -3.578031572965923E+04,  8.173769329413442E-01, -5.284197734517339E-01, -1.650756517904198E-02,
2461136.352465278, A.D. 2026-Apr-05 20:27:33.0000, -2.125700083653066E+05, -3.414101341268411E+05, -3.578130578623032E+04,  8.174535958619211E-01, -5.282939738062176E-01, -1.649432047933319E-02,
2461136.353159722, A.D. 2026-Apr-05 20:28:33.0000, -2.125209588501304E+05, -3.414418279910106E+05, -3.578229504811153E+04,  8.175302402552602E-01, -5.281681633805096E-01, -1.648107551774655E-02,
2461136.353854167, A.D. 2026-Apr-05 20:29:33.0000, -2.124719047368465E+05, -3.414735143062312E+05, -3.578328351528724E+04,  8.176068661202366E-01, -5.280423421771628E-01, -1.646783029453891E-02,
2461136.354548611, A.D. 2026-Apr-05 20:30:33.0000, -2.124228460265665E+05, -3.415051930718563E+05, -3.578427118774167E+04,  8.176834734557260E-01, -5.279165101987296E-01, -1.645458480996720E-02,
2461136.355243056, A.D. 2026-Apr-05 20:31:33.0000, -2.123737827204024E+05, -3.415368642872396E+05, -3.578525806545919E+04,  8.177600622606047E-01, -5.277906674477627E-01, -1.644133906428832E-02,
2461136.355937500, A.D. 2026-Apr-05 20:32:33.0000, -2.123247148194659E+05, -3.415685279517347E+05, -3.578624414842414E+04,  8.178366325337482E-01, -5.276648139268145E-01, -1.642809305775927E-02,
2461136.356631944, A.D. 2026-Apr-05 20:33:33.0000, -2.122756423248690E+05, -3.416001840646954E+05, -3.578722943662091E+04,  8.179131842740336E-01, -5.275389496384377E-01, -1.641484679063684E-02,
2461136.357326389, A.D. 2026-Apr-05 20:34:33.0000, -2.122265652377237E+05, -3.416318326254759E+05, -3.578821393003380E+04,  8.179897174803374E-01, -5.274130745851849E-01, -1.640160026317800E-02,
2461136.358020833, A.D. 2026-Apr-05 20:35:33.0000, -2.121774835591421E+05, -3.416634736334304E+05, -3.578919762864726E+04,  8.180662321515370E-01, -5.272871887696085E-01, -1.638835347563966E-02,
2461136.358715278, A.D. 2026-Apr-05 20:36:33.0000, -2.121283972902362E+05, -3.416951070879131E+05, -3.579018053244571E+04,  8.181427282865097E-01, -5.271612921942616E-01, -1.637510642827858E-02,
